JBFNET (
  (dataBranch): DATABRANCH (
  )
  (guideBranch): GUIDEBRANCH (
    (conv1): Conv2d(10, 12, kernel_size=(3, 3), stride=(1, 1))
    (bn1): BatchNorm1d(12, eps=1e-05, momentum=0.1, affine=True)
    (softmax): Softmax ()
    (kalan): KALANTARI (
      (hidden): Linear (33 -> 30)
      (hidden2): Linear (30 -> 30)
      (out): Linear (33 -> 12)
    )
  )
)
json_stats: {"ext": "005.exr", "save": "logs", "imageSize": 600, "nbGuide": 10, "dir_test": "/home/laurent/dataset3/test/exr/", "workers": 16, "dir_train": "/home/laurent/dataset3/train/exr/", "gpu_id": "1", "save_model_step": [1, 2, 3, 10, 100, 1000], "n_hidden": 30, "K2": 31, "K1": 3, "nbCrops": 20, "lr": 1, "imageHeight": 1920, "imageWidth": 1280, "stride": 1, "batchSize": 1, "nbFeatures": 12}
json_stats: {"train_loss": 0.011246739998188796, "test_loss": 0.007778968486997555, "epoch": 65, "epoch_time": 58.20996904373169}
json_stats: {"train_loss": 0.011330164327759237, "test_loss": 0.007769887808649492, "epoch": 66, "epoch_time": 58.462318897247314}
json_stats: {"train_loss": 0.011012107471408194, "test_loss": 0.007764646599913161, "epoch": 67, "epoch_time": 59.62764382362366}
json_stats: {"train_loss": 0.01120381007246949, "test_loss": 0.0077563756128529344, "epoch": 68, "epoch_time": 58.38789987564087}
json_stats: {"train_loss": 0.011178618943732645, "test_loss": 0.007751588212636034, "epoch": 69, "epoch_time": 58.723856925964355}
json_stats: {"train_loss": 0.011138939983630306, "test_loss": 0.007745041929503596, "epoch": 70, "epoch_time": 58.76707696914673}
json_stats: {"train_loss": 0.011090260659339567, "test_loss": 0.007739568556331341, "epoch": 71, "epoch_time": 58.8328640460968}
json_stats: {"train_loss": 0.011133798624132637, "test_loss": 0.007733630802413862, "epoch": 72, "epoch_time": 59.05265402793884}
json_stats: {"train_loss": 0.011158970004765602, "test_loss": 0.007726997073934174, "epoch": 73, "epoch_time": 58.59161996841431}
json_stats: {"train_loss": 0.011117376539875906, "test_loss": 0.0077211832771150075, "epoch": 74, "epoch_time": 58.76751184463501}
json_stats: {"train_loss": 0.011260990158743447, "test_loss": 0.007714882741050561, "epoch": 75, "epoch_time": 58.313756227493286}
json_stats: {"train_loss": 0.010887761651439759, "test_loss": 0.007709633357166102, "epoch": 76, "epoch_time": 58.96912503242493}
json_stats: {"train_loss": 0.011356494433823087, "test_loss": 0.007705302558250895, "epoch": 77, "epoch_time": 57.89166522026062}
json_stats: {"train_loss": 0.011276611436168274, "test_loss": 0.007699286184133951, "epoch": 78, "epoch_time": 59.094825983047485}
json_stats: {"train_loss": 0.010887220019607671, "test_loss": 0.00769551026207495, "epoch": 79, "epoch_time": 58.094829082489014}
json_stats: {"train_loss": 0.010801331768990076, "test_loss": 0.00769086173858112, "epoch": 80, "epoch_time": 58.61625599861145}
json_stats: {"train_loss": 0.01077558292647597, "test_loss": 0.007686737880960802, "epoch": 81, "epoch_time": 60.13481402397156}
json_stats: {"train_loss": 0.010969772455085404, "test_loss": 0.0076824095234729614, "epoch": 82, "epoch_time": 58.115840911865234}
json_stats: {"train_loss": 0.01104115384628395, "test_loss": 0.007677908762228239, "epoch": 83, "epoch_time": 58.79953408241272}
json_stats: {"train_loss": 0.010962716682577535, "test_loss": 0.007674361707127257, "epoch": 84, "epoch_time": 58.76798486709595}
json_stats: {"train_loss": 0.011187441034178451, "test_loss": 0.007670686759914987, "epoch": 85, "epoch_time": 59.04270005226135}
json_stats: {"train_loss": 0.011040191938509308, "test_loss": 0.0076667628842397705, "epoch": 86, "epoch_time": 59.00175213813782}
json_stats: {"train_loss": 0.011136761768573216, "test_loss": 0.0076624564966458475, "epoch": 87, "epoch_time": 58.586337089538574}
json_stats: {"train_loss": 0.010923246854285478, "test_loss": 0.007659668834553373, "epoch": 88, "epoch_time": 58.63243389129639}
json_stats: {"train_loss": 0.0109843148119383, "test_loss": 0.007655818137493277, "epoch": 89, "epoch_time": 59.011807918548584}
json_stats: {"train_loss": 0.0110511551389382, "test_loss": 0.0076515116041855815, "epoch": 90, "epoch_time": 58.748392820358276}
json_stats: {"train_loss": 0.011158051703460318, "test_loss": 0.007647861220743543, "epoch": 91, "epoch_time": 58.39433407783508}
json_stats: {"train_loss": 0.011189347624571787, "test_loss": 0.007643639208710426, "epoch": 92, "epoch_time": 59.15298795700073}
json_stats: {"train_loss": 0.011019048202171844, "test_loss": 0.00764068602230568, "epoch": 93, "epoch_time": 59.31295704841614}
json_stats: {"train_loss": 0.010946456900989962, "test_loss": 0.007638550242586935, "epoch": 94, "epoch_time": 58.25295805931091}
json_stats: {"train_loss": 0.011055385616913478, "test_loss": 0.007635781159222669, "epoch": 95, "epoch_time": 58.997254848480225}
json_stats: {"train_loss": 0.010963857440011842, "test_loss": 0.007633085758914211, "epoch": 96, "epoch_time": 58.648964166641235}
json_stats: {"train_loss": 0.01124954925820468, "test_loss": 0.007630290377515015, "epoch": 97, "epoch_time": 58.589555978775024}
json_stats: {"train_loss": 0.010980152063658115, "test_loss": 0.007626473590827537, "epoch": 98, "epoch_time": 58.18864393234253}
json_stats: {"train_loss": 0.01102260747067039, "test_loss": 0.007623521018551113, "epoch": 99, "epoch_time": 58.53581380844116}
